HashFunction,HashOwner,HashApp,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
63a0e5f057df6a21211ea88551917ff4e85fc5c169955042d865a45c73191c6f,0ac21ccbe99b64e51c4105383194f21b0059d08576db078c017529313b999bc1,251db6b2bc414aad2ec8eac970aa9b09bd6464cce3ada92caa59a16d3f99ee5e,21170,115.0,105.0,106.0,112.0,114.0,117.0,127.0,139.0,140.0
e747d9430764f884008a15167c929758d3d590fd5efa562cf03eeaaa8c99c565,4d5e76885832e9a879a06241cf0820ded16dc3f8495ba69fe20b6bf5190b13fa,4929ddd9b245311e9a14c1a41094ef4a08ec111d1b843afe5829af72e062c17c,2437,28.142857142857142,24.0,27.142857142857142,28.0,28.142857142857142,28.714285714285715,29.285714285714285,30.571428571428573,42.42857142857143
50c299e17d4efc49801309706c558c57a6e5f94938a4aedfead15048c10f668f,b94dc9583d23949aa9cc4677230fbcc06a3b88a54b85e50acad41115e71fd4d1,d9c4c461d3175532b74070e6aa9e936b17f4cbe0397b1862479916ba781e3000,17236,139.0,116.0,117.0,127.0,138.0,150.0,172.0,175.0,178.0
ae6a959bddb2bd3410ddc58f61efc435847caff06a14764125a8ba3d696bef40,ae1d872de9a0147582179103a2dff79abae82c97b955d64141b26c51ef3dfe26,b705f5f15adc7ea7eb126ffd52dbd8740d045cc5c51ec10f8053210bfe144699,43753,159.0,107.0,130.0,148.0,156.0,169.0,199.0,229.0,251.0
79b7bab08d73f23f5cec9c7fdf2d6f670e0890caf4f1c340176622c89c82dc72,b94dc9583d23949aa9cc4677230fbcc06a3b88a54b85e50acad41115e71fd4d1,1cc11dab39ffe90b428c24db5f16a2c87e12e898ec2f936b1b5387a74364e9af,263,114.0,70.0,114.0,114.0,114.0,114.0,127.0,133.0,133.0
5d480571dd662dd74ffc5105b4e755f844776e2fb5adc084b73bfc65ae393fc0,d31072aa7ece891c3bbc3f33d171f7e6b9227f3d9d6be531868610b34eb58203,10657630f6ec98a7e15d861e9ee2e5aad20afc18d58c78686bac0e0202684ed3,120658,54.5,53.5,53.5,53.5,54.0,54.0,59.5,59.5,59.5
df5ec2b44d8a2758c8e23882cd0d3005d53939c25bf8291405002c757a241077,b24880a48525d2b8391ecf9d21e7aa4ec465b89ae8c078fde2a12f56f2acf048,8bfcfad589fc6438a08130bd1b2291aca389320b606875340312062f8d5d18a7,69994,32.0,29.75,30.0,31.25,31.75,32.75,34.0,34.25,40.0
9ef148d5845f7a643b16aed7751849ed1d381e24d4cee43eeb4e512e71e77023,9e6f39dfabaf8a1f9c0f54bd3d295de66a03aaa22f30995b2785968a321ab54b,928da3cc7a0fcbb21600342caf31c8cbb7dbc10d90ba49b8313aaaba88e5f8ed,16064,14.0,8.833333333333334,9.083333333333334,9.416666666666666,11.083333333333334,18.666666666666668,22.58333333333333,29.83333333333333,29.83333333333333
8880f17670922c55cd1f7a81a02d8b7208caf5cb0ebe3a3a9c13c4b5b02248ca,7f6f8430fe7b3c58cd55cb11b427b6469b68b7b54795c983ec578bc372340b97,93c8a0e4d748563b7619fe699f1b3413968532ed9c266a150845eab195186fdc,4637,42.2,23.0,33.2,35.0,39.6,46.8,64.0,70.4,71.2
82a8a534a6242bdf5b2c3c048fdf3f3da25c60223157db44fb52cbd4ff3f2d7f,4d960ff84dc0d6b3ff550f7f3658247e81c542a90f28dd306a598a5a279d6090,79c10768858674b5b5265375dfbb25aaa87a36c404dff29a13c3a31257458ec7,251,65.0,59.5,59.5,64.5,64.5,64.5,64.5,84.0,84.0
81c6a8cd6cd7ae74b5028bcff1d20236cb91e27072aee6a88ef6f0feea528889,3f845bc6dee24235ac1cd5b61381565adee73c826472159e57fde7b3a27826db,118985f1152eeffc9200d6ceeaa5edeb1fe1768b160d02c24954a86945094989,6354,119.0,102.0,110.0,113.0,116.0,125.0,134.0,143.0,143.0
135e9a83d1cc87af48ad51f10cae2eb173f07946b0a5b82edfe62247db310dc3,7a11042a814fe34b1020b3c78b344edd953c11379e935a299ab4ea1d1c3e0d53,d057510c185c21d8f9f8d70662a8fd0c9c9c67b3a056edc553cea4a91f5cbb01,718,182.0,163.0,172.0,172.0,186.0,188.0,188.0,189.0,218.0
04bc3c74f468052ef762ba61649663e7224dd0939d5ba00a3aba396df0518e28,3c467e4a097e5acf239f1da59e96977aec509ce3e6f7682e2554b251b24a8bc3,ed9bbd13902b5dbb0045749f3d2f4043b57686cb17e851f879f849c43d190116,37001,19.545454545454547,17.09090909090909,18.181818181818183,19.0,19.63636363636364,20.181818181818183,21.272727272727277,22.90909090909091,29.545454545454547
c84288c9a80e5994c04e6acfe3df734cc574a0c6ed6a7508e90cdf2ac66a09a8,b00476764f3dc9e5c2d743ea09907ff4619b8bc9ee2d263825c52ef45bee9ec1,30d2b1ce317cb0946366cf981c1bad6206941dda1f8cec0a0b1481ad6707817c,21271,39.333333333333336,35.666666666666664,36.0,39.0,39.333333333333336,39.66666666666666,44.0,46.66666666666666,47.66666666666666
a470ffd77f5137cd0e2aca411d12285e99bd89f1b5ddefb8d92201c0f84d4ca3,faae8fb498381b64f78b19b882ab76227726b6631c16bf2afb6e36fda0152da9,2a7da153d0a58a73398a9603bc123df4643e22ccbc884ee4ed2bfafcc2d50395,6522,141.0,109.0,124.0,126.0,128.0,143.0,205.0,226.0,255.0
b33ee682e625ae6613fe3f19977ac466fe4d31665d0fb56464de98fdb11e1365,23585e5c9ad9d7de0016aee0cae0ef9339aa943e635a0d61af082dbfe4688c40,d3d3580600762aaf9834242fd64230a154daaa5a6fe3d2d2e9175e35eb55a204,17447,26.0,22.5,24.75,25.5,26.25,26.75,27.5,27.75,28.0
a0d8b1fef490b1a175625a82655c781b48b16d84187ad40ab3e3548f8907ccd7,cd770b1e76cbec79fe7a4841282863dee5c6de06fdee0048caeb106d2274f0c6,419d4dc61cbd955cc6bae484c886b172f2174923af9c15cdd5e599061816d2a9,12741,190.0,160.0,167.0,173.0,193.0,204.0,213.0,220.0,238.0
48d40843ca79028c4f89acaddc279f9aa5101b46ab5df713e831557c571cdfa7,fd1914a1d6dae0e26f1bcd86f1220a9533ea6d1be9df9a03ec39efee9a61c314,2f6ad0a25dcd1b7023e5fe724ab0c44623936003e3c17efe7bf9a2f3508adf33,17233,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0
9b4073d8aafe394ff5ae5c152d0043f3d7e230b2f70b490992b1e09577d58aa8,52fbc222ba1ecd0e92d3edbced7445bb4d5d6b0c64ab3f4d9339677e0eddad4e,524bd4d61ff40f572d4c6cbfe33b1d273b850edb8c559d89e082e2ef8a61b423,17253,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0
5e50437c55367c5ed04578dd87e8ba8d5df2225b87f1372610c96f7ecf538b6d,7cbf1d14deff371d66d83c3153c931004e20e9256bc29aeece294b91fd7f169c,d740e379e06ad4466783a1abbf2e96e04d2f8949669c708df218b1e75df3bb20,781,64.0,56.0,56.0,56.5,64.0,64.0,84.5,86.0,86.0
7551e180ce585cf5b6fa83bf27e26dbd7de3740ddd7483da2db756ec726ff8ad,9d82b58a19b573f2c3700785386b90f01894f80f00447fdc8f57d68f97668f75,3930ef8f9ecc6e5e9d182042cc694b7442bcc2e5a3f96161bf6212c60dc6e472,17254,66.33333333333333,65.66666666666667,65.66666666666667,65.66666666666667,66.66666666666667,67.0,67.33333333333333,67.33333333333333,67.33333333333333
b617d7aa046e850f28362a464326f45b11648be85b276067a8fe7ad36d034c78,8518877f61a76972de960096d3b83343c38de03de6d9a90bbff87ad536a0cb44,71f79ac01b1472f592f706163064c47aa45212be91760bc22c1ae304847f8a92,17449,93.5,90.5,90.5,91.5,95.0,95.0,95.0,98.0,129.0
a284cd6a0df8dba5ccce5ec4f43076f88338ff4e2e08aa91465aee3d6979d257,4dba6bf660052d588ed0f5a65655e8686efc6674ab1cf8cd67570f3c5d09f167,9c319cd4be9747090ba7ffa670f18ee294bc7b7a81eac3ca7a4ad8e74b92721c,26319,18.33333333333333,15.0,16.333333333333332,17.333333333333332,18.5,19.33333333333333,20.666666666666668,21.0,21.166666666666668
d5defab1742679c1f7389b8db3ffbb89e0775146123465df84a85620d99176bb,317957d8c7db57009e8f69874110fd3054652affcb4727f1a908a88fff40351a,885a3107838743b44726708499fc477b796db272e2653d365e65f46c25519a89,249,183.0,169.0,182.0,183.0,183.0,184.0,187.0,191.0,191.0
6f313707237b62a32624511b4652dd97a67774800b11762f0d2ac074cbbf35c8,c37672d8aba0b2ab9d7af14f9ca71445f3c6e6ac0f1c5a72091ce7369b69ecd1,37ffbadf505ad8da5a4b71f90c302cc600023f2ef537ccd63f318bf5e50341c5,18157,95.0,85.0,86.5,88.0,92.0,104.5,106.5,107.0,199.5
6b6c3f35ccaa762d1cebb1c4afc9f45390be2e63a3eb7b837ffc8844f905e497,b4fd0e6b53b043a7e8a4016389519c41bf73038ee0e5291b7fb64daeb6375629,2601749e7d02dfbfbe95fa1adc0605ed226d8db462261f90f596e021424dacd8,19840,176.0,146.0,161.0,168.0,177.0,181.0,195.0,210.0,214.0
8c384386e21dfda486fe16b7ad737f7390cc367e4012ba8af12104161c68caf3,22587fc8278bd889e9e96cbc44aafab27b5caceb385d0318cb8e83fbbc5b79b8,0e529c2b4f058abfb2aab607bbdd49a2b623e761b2da1347ccd546718fe7c483,34486,45.66666666666666,42.333333333333336,42.333333333333336,42.66666666666666,47.0,48.66666666666666,49.333333333333336,49.333333333333336,49.333333333333336
85e6db38e2c052abc9eaa53d7ae1cfbb2d745be407c392629927e35f3af91680,da0cd5783c23e813e7ce92539e731904a619dc1c6a9457e5b0949e875ce1d618,cfc1e42003c3762381d1d74243ba395b51dad7c67d488fb927cf9157a5f15bdb,17235,146.0,146.0,146.0,146.0,147.0,148.0,148.0,148.0,148.0
bb68789968acca204f82d10b282478d60359c76e3c7b388ef7e2ad4e5c031e66,687a165fc8d2036e6289b10684dd6e19c11caf1002a0d029fb1e9208f0538da0,55bc0273ddbba399598e0bc7a9f7e1f24500f806dbc534250b817b40d5188c37,8721,21.8,12.8,18.4,21.2,22.2,23.2,24.0,25.0,25.4
7f295710014944a22d03d61b4ec5e9eb00f8ec6ad207e8b8ad9546930bfa4cee,d7c489993b8ee6591b60dbe690f1b5d36b847da90a1498bf4a7bdab2ec145242,91757d623bd41a85c31bf1af57d7391cb60430369b00b66aec0b3d27dcfc8d40,19607,91.0,85.0,87.0,89.5,92.0,93.0,94.5,102.0,125.5
d80dbcc8bc43cccba57d2f84e1930e6d98f3810684f92c3e7c8eb3c9160eb429,76f490d2e67f7f36b0898eca8505c475d271ca7934bcb468faff7106a984dd68,5c85add065cc6ced3898f704f20eca4e45045c94bd3eee9d0a0787838da03b67,21041,92.0,80.0,86.5,88.5,90.5,94.0,107.5,109.5,133.0
5f852d25ed68a57d106fffe8e0c89d7f089693d95fd7f90b87fe6d0212444ba1,5662fd2ef5772b835d703fd7a0a75f70a027a16da148ac33307ab7c7d9047f3f,b1e1cabc4b762b02c4a44fb525ed67d757d682b8f5c75bde161839182d8588c9,17508,162.0,111.0,159.0,160.0,160.0,166.0,176.0,177.0,177.0
e5f1fe51782a94c425dc43c79dd076dfa63048bb0219219bf1cdbcd37e9908c4,ffb935126571458ab91920ec4fee027242750243756ee0cb40b7c54db9ba4dee,b8db61a061cff7d2dfd47317326a3b7f96a2d7c6fa7009bf33c4249a54e40a27,875,59.0,53.0,56.5,57.5,57.5,64.0,64.0,64.0,64.5
d5d85753a47b06ebaef9b1e8c1fe662181fb8aa629969d8f6f9cc90968c39d1c,e4b8a79aa0d8dd3da450aa5f3856a7d27bf0d846c1350b28745aa937d645e901,7d7857c3052a5d6a21e942db1b7222ec35b27802920ecaf2aebd4596417af7b3,1480927,32.0,25.2,27.6,28.4,29.2,32.6,42.8,54.0,54.2
6f4953736ed44425ee762d6794470c829a1dfe1157193fd6490a089faf179219,5c0f89b8f3ad65d7a94183827dfc16b4e9689aec3c712ecb8344374a4e24c2e6,ff74b5b8c7ad442d939af07ef95b1173bbb8368a942594831ed39a7591b34eac,14802,52.5,42.5,45.5,51.0,53.0,54.0,58.0,84.0,95.5
2a218c37aabdca806e7a25a475fee6e6f00520c77900e368224dddc912255a87,01b3b22b642075f717ce2b3d117e322f020aa197277f8a4af94d2610093765e2,0646566513719b855d26a01f7e14fc0dd3d63d89c97893b7bdbdcb637d3bd8b1,17234,8.0625,7.875,7.9375,8.0,8.0625,8.1875,8.375,8.4375,8.75
052889616d5fb71e3f19a480375706dc6242daa3b9a62995fae0203296b1656c,7e2531c7692e69c8aa1802fdcbcf81bc2db18c88af29acc9c81767294084269d,48cd56d447054a5049b85d6d7a02bde3bab3bfda3061e4a941f45778bbb96bcc,23091,26.6,21.8,22.4,24.0,26.0,28.6,30.0,50.6,51.8
f5373cb2d55c365abb55e3eb6724639bcd3df2102ace93421561babdbc4896bc,7e2531c7692e69c8aa1802fdcbcf81bc2db18c88af29acc9c81767294084269d,48cd56d447054a5049b85d6d7a02bde3bab3bfda3061e4a941f45778bbb96bcc,23091,26.6,21.8,22.4,24.0,26.0,28.6,30.0,50.6,51.8
982942674683027aa4efd49a9dc182d290f24e2e01b7732b63758682325bbe95,b63fc4d503eafa2d2a5f83fc26e31a58259fdf9e7db5644b3abb8fa1f38d1ebf,fd3f8628f5d5fdd0cf37535d955ba633b5e75d58673bb4f3cc715b7938d3c943,21025,23.125,20.375,20.625,20.875,21.125,25.125,28.5,31.75,39.0
e3a5f375e1f9cf49ca2bb96e4a9052d81ac28573f5011768b964b88ffd4af021,325305b32853db5ee64314819ea00a81fedac03faf60c0cc3e57dbafd8dfe51d,099303aeffd72b398685be0b0599aa6e79a83c262c96b2fe7f3a7cbc13a66b4b,6041,117.0,103.0,111.0,113.0,114.0,125.0,131.0,141.0,143.0
55c60ec9c23bf0e437116cf1914393daad0690e8599e68c0832e7f0762370009,bb66e7408aaed71e718ebf2e1e5e2ce8881d05c3550e707029e658e954e45610,d7247f35c302626b642371a62e7d4473c719930018c381bc504738e105d8d1c3,1227,69.33333333333333,56.333333333333336,65.66666666666667,69.33333333333333,70.33333333333333,70.66666666666667,71.33333333333333,75.0,106.66666666666669
4249ce50864af2dcd97fc94b224b7801b4a941033c67d2fd077a33d1cd1ec37a,48e47e0fc6cae3ed58c128d24a5330aad73bcdee6e3f27f421f21936b9991c41,8eae66b1bf36165e3833bb152ce53e4655858f8232020f909d876f6a63109a98,31518,8.5,6.9375,7.4375,7.875,8.125,8.9375,9.6875,17.875,18.875
cdd35c0d06a42f6b11eff18a3713d75735e934ea747dd24915efb9cd27c31044,2773bf926c17b6f4bc0268929407df5f04f5b91254aaa4c750ee1903c94f99fa,7bb6e812d735ae41541b31d6f24ca826900b83b1100e03b55f9ce2a519b5ddfd,34474,21.8,21.53333333333333,21.53333333333333,21.666666666666668,21.8,21.933333333333334,22.266666666666666,22.466666666666665,22.466666666666665
9bbca89af98d98704964f8422a8a85d6be4e12396f050ecde510c416ab3139b2,b2c18e937546a5a3cad083e18fcb21b64ee6100d79bbf9039a7fcd371e177aae,172c81d88259f07f9b8219cb9e0323e943eb15ee796dadd87056e25cde0fe4d6,17233,116.0,114.0,114.0,116.0,116.0,118.0,118.0,119.0,126.0
82ee1b8ecbf45e41d309c8062b68ac9b5140788eb5fd01d930065e64bd1c5c92,4bb2dfd336e20189a246730effc0a718217c26aa3a37b93281d5c159e5a3d281,5a47f56b256643cc847526b4bffd69b4e88e1bda58da2f72d3950bf8ac2558a7,6367,117.0,97.0,107.0,107.0,109.0,131.0,141.0,141.0,143.0
bc8aa956e8fc00b73af014fff2710abf06de1ef0a1c3c3502221d807ae3c9b29,b119861200c718db9fa39a5db828f57c497ff3821abd6ef9d8da1248a40e4bd1,4246a05b9ffbe7e2b4bbefdd93d3d47bd753d3418504877f6ed799006a2d5b88,21341,174.0,82.0,98.0,178.0,182.0,185.0,189.0,205.0,274.0
e453fff5ffe0cc9feebcace85d9bfb2a486c21e3c30a3feb9afa788f24abe25b,9600d8ea0d18856a6f1fa5672306ef55afac8b5e32e956579ab0f1a8c347bf4b,7dfa1086895b9fac377300edbf89a8001a6a631329e126a4661f17f899dbd1c4,1958,16.875,13.875,14.625,15.625,17.125,17.875,18.875,18.875,18.875
184f9479f4b3cd786d378028b8cf56f1e48b8f198362664341c9261c3398f2eb,2be24792383b0417d3b3b7d9279141cd6b6fd37186c027e49086963cd9755a62,a91e06a7c9dab51bb3490dd164097121b8214ceee7ada58fdc81882bd03c7a79,6922,74.5,57.5,63.0,72.0,77.5,78.0,78.0,78.5,78.5
e5cebb1cc5841eb29f8e61e887599314d5773007f36f567d94cf02a6e4581708,64c3698bab721c818864f417c56ade535c191b453d057331f269fa352afd6534,c3ce937cb80684fe9f299a8823f54d1bfb962199b6f874019c41ade21af60e09,17230,21.63636363636364,21.272727272727277,21.363636363636363,21.454545454545453,21.63636363636364,21.818181818181817,22.09090909090909,22.454545454545453,22.545454545454547
03817ffa0b91a65bb8abeda2bcf23a393efc6327b93720999e3ac7ceef59bbec,f4528962c8e9dfe505402ab8ec99f012a031d6c1c7a7e5ae368442cf4258acac,f0f0b712d28a0e2deb26b63a8260a4da9c8884a66128b24aa86a41ffc0771dc8,17250,28.428571428571427,27.428571428571427,27.428571428571427,28.0,28.285714285714285,29.0,29.142857142857142,29.142857142857142,29.142857142857142
3183bb57119391426a55c3a45d05e14f76f2939665bb1ccb3452e6c2ad9ee148,e2c2a2f69670c58cda8ae4ba999db6ba7fe5fdf0e59f284bd4f6566bb97b554e,95bfa6131673631239175254aaf8fd5e8a2e897a3398d66ad07016a2955a6f28,18711,17.714285714285715,15.714285714285714,16.857142857142858,17.285714285714285,17.571428571428573,18.285714285714285,18.857142857142858,19.0,20.428571428571427
b53eaa89d8ca6ff14625931a5fa8422792459407705f9ed606355001100381d8,8ee590da13bc4e25d3f2b1546e4bbd680764c2dbd3b6a6be36ad1a4392384f51,b1ac4d2252692ed01d7d41130e2e151780ad9d2a64c12f6ed76dc1af1bdf3f0d,6374,113.0,98.0,105.0,110.0,114.0,117.0,124.0,131.0,133.0
08fb4690139083f487bdd49d199886adc9dfefcdaa557df433d2c1b8595fe361,88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,33d31a26341d9164242921d33415e8b1257e4755b396c39b5fe9a135d8272325,69092,36.2,22.8,22.8,23.0,39.8,40.4,43.0,43.0,43.2
539299936e2157f3a4f391aa9c65703c839ce69fb5db922a648932284b1de95a,97cac0576c1545d895cd50cc96835fce3d43b42caa42c32a9b3814bd678ab96a,b20f1f81af25ddcc12132f8185c60a6b7171d60695d9eda0236808ca68a3f187,36463,45.0,38.0,41.5,44.0,45.25,46.25,50.25,52.0,73.5
6fd6953b8dc710819715858233d92f46a80432e39f938be4eb9add5d3d45c951,88c13bca409198e1183406a0d979462f98489bc2d208cca1b92de278a28e596f,379148c9da200c53660fa0015a835c1c5e86aee410d0577c132879a388b27d90,21250,18.8,17.1,17.8,18.6,19.0,19.3,19.6,19.9,29.4
57bcf6dbc41e33f6fa70fe65f70ef8ca944293e867143176d80039b34c0289f9,70f5ea146e8a4013dba4629364f80cd922338ccf2c9b843f8f73fb322ccd8683,7f671a1193b2225cd037decb1032d71565e7aa3c06759d6f53ad18af313a0051,23702,199.0,92.0,172.0,185.0,190.0,219.0,243.0,258.0,388.0
d5fee2638aece1f3d2e427d2fdf31215150517ea5287b7c621fc8991488e3b2e,25b29d4baba14590c1f8c89cc814dffe082315ca53a69d2574ab925f5eef098f,133674b1519be79b49bf52d5c596aeea3f8a9f9ccb11f248c6026ee5cfc99c91,17238,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,99.0
